Academic English Multi Student
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	WL Cap	WL Act	WL Rem	XL Cap	XL Act	XL Rem	Instructor	Date (MM/DD)	Location	Attribute
 	 	 	 	 	 	 	 	F	03:30 pm-04:35 pm	 	 	 	 	 	 	 	 	 	Nicole M Mauro (P)	11/17-11/17	ED 103	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	03:30 pm-04:35 pm	 	 	 	 	 	 	 	 	 	Nicole M Mauro (P)	12/01-12/01	ED 103	Hybrid Modality and Tuition (Liberal Arts)
NR	40042	RHET	110	11	M	4.000	Written Communication I	MW	04:45 pm-06:25 pm	22	0	22	0	0	0	0	0	0	Maximilian H DeLaure (P)	08/22-12/14	CO 413	In-Person Modality and Tuition (Liberal Arts)
NR	40043	RHET	110	12	M	4.000	Written Communication I	TR	09:55 am-11:40 am	22	0	22	0	0	0	0	0	0	Robert Keller Bathrick (P)	08/22-12/14	ED 103	In-Person Modality and Tuition (Liberal Arts)
NR	42317	RHET	110	13	M	4.000	Written Communication I	T	02:40 pm-04:25 pm	22	0	22	0	0	0	0	0	0	Tika Lamsal (P)	08/22-12/14	ED 310	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	R	02:40 pm-04:25 pm	 	 	 	 	 	 	 	 	 	Tika Lamsal (P)	08/22-12/14	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
NR	40045	RHET	110	15	M	4.000	Written Communication I	T	02:40 pm-04:25 pm	22	0	22	0	0	0	0	0	0	Ellen K Thompson (P)	08/22-12/14	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	R	02:40 pm-04:25 pm	 	 	 	 	 	 	 	 	 	Ellen K Thompson (P)	08/22-12/14	MA 122	Hybrid Modality and Tuition (Liberal Arts)
NR	40046	RHET	110	16	M	4.000	Written Communication I	M	11:45 am-12:50 pm	22	0	22	0	0	0	0	0	0	Michael James Hammond (P)	08/22-12/14	LM 350	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	W	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	08/22-12/14	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	08/25-08/25	LM 350	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	09/01-09/01	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	09/08-09/08	LM 350	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	09/15-09/15	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	09/22-09/22	LM 350	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	09/29-09/29	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	10/06-10/06	LM 350	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	10/13-10/13	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	10/20-10/20	LM 350	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	10/27-10/27	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	11/03-11/03	LM 350	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	11/10-11/10	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	11/17-11/17	LM 350	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	11:45 am-12:50 pm	 	 	 	 	 	 	 	 	 	Michael James Hammond (P)	12/01-12/01	LM 350	Hybrid Modality and Tuition (Liberal Arts)
NR	40047	RHET	110	18	M	4.000	Written Communication I	T	12:45 pm-02:30 pm	22	0	22	0	0	0	0	0	0	Ellen K Thompson (P)	08/22-12/14	RMT RMT	In-Person Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	R	12:45 pm-02:30 pm	 	 	 	 	 	 	 	 	 	Ellen K Thompson (P)	08/22-12/14	LM 343	In-Person Modality and Tuition (Liberal Arts)
NR	40048	RHET	110	19	M	4.000	Written Communication I	MWF	11:45 am-12:50 pm	22	0	22	0	0	0	0	0	0	Stephanie Ilene Levin (P)	08/22-12/14	LM 241B	In-Person Modality and Tuition (Liberal Arts)
NR	42278	RHET	110	20	M	4.000	Written Communication I	TR	02:40 pm-04:25 pm	22	0	22	0	0	0	0	0	0	Jonathan Hunt (P)	08/22-12/14	ED 006	In-Person Modality and Tuition (Liberal Arts)
NR	40050	RHET	110	22	M	4.000	Written Communication I	TR	08:00 am-09:45 am	22	0	22	0	0	0	0	0	0	Robert Keller Bathrick (P)	08/22-12/14	ED 103	In-Person Modality and Tuition (Liberal Arts)
NR	40052	RHET	110	24	M	4.000	Written Communication I	MWF	10:30 am-11:35 am	22	0	22	0	0	0	0	0	0	Stephanie Ilene Levin (P)	08/22-12/14	LM 241B	In-Person Modality and Tuition (Liberal Arts)
NR	40053	RHET	110	25	M	4.000	Written Communication I	T	12:45 pm-02:30 pm	22	0	22	0	0	0	0	0	0	Sarah J Goss (P)	08/22-12/14	LM 345	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	R	12:45 pm-02:30 pm	 	 	 	 	 	 	 	 	 	Sarah J Goss (P)	08/22-12/14	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
NR	40054	RHET	110	26	M	4.000	Written Communication I	TR	08:00 am-09:45 am	22	0	22	0	0	0	0	0	0	Kirsten E Hilbert (P)	08/22-12/14	CO 414	In-Person Modality and Tuition (Liberal Arts)
NR	40055	RHET	110	27	M	4.000	Written Communication I	MW	06:30 pm-08:15 pm	22	0	22	0	0	0	0	0	0	Maximilian H DeLaure (P)	08/22-12/14	CO 413	In-Person Modality and Tuition (Liberal Arts)
NR	40056	RHET	110	28	M	4.000	Written Communication I	T	02:40 pm-04:25 pm	22	0	22	0	0	0	0	0	0	Julie A Sullivan (P)	08/22-12/14	LM 343	In-Person Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	R	02:40 pm-04:25 pm	 	 	 	 	 	 	 	 	 	Julie A Sullivan (P)	08/22-12/14	RMT RMT	In-Person Modality and Tuition (Liberal Arts)
NR	40057	RHET	110	29	M	4.000	Written Communication I	M	10:30 am-11:35 am	22	0	22	0	0	0	0	0	0	Jill Schepmann (P)	08/22-12/14	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	W	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	08/22-12/14	MH 122	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	08/25-08/25	MH 122	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	09/01-09/01	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	09/08-09/08	MH 122	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	09/15-09/15	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	09/22-09/22	MH 122	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	09/29-09/29	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	10/06-10/06	MH 122	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	10/13-10/13	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	10/20-10/20	MH 122	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	10/27-10/27	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	11/03-11/03	MH 122	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	11/10-11/10	RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	11/17-11/17	MH 122	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	10:30 am-11:35 am	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	12/01-12/01	MH 122	Hybrid Modality and Tuition (Liberal Arts)
NR	40058	RHET	110	30	M	4.000	Written Communication I	M	02:15 pm-03:20 pm	22	0	22	0	0	0	0	0	0	Jill Schepmann (P)	08/22-12/14	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	W	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	08/22-12/14	LM 141B	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	08/25-08/25	LM 141B	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	09/01-09/01	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	09/08-09/08	LM 141B	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	09/15-09/15	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	09/22-09/22	LM 141B	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	09/29-09/29	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	10/06-10/06	LM 141B	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	10/13-10/13	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	10/20-10/20	LM 141B	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	10/27-10/27	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	11/03-11/03	LM 141B	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	11/10-11/10	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	11/17-11/17	LM 141B	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Jill Schepmann (P)	12/01-12/01	LM 141B	Hybrid Modality and Tuition (Liberal Arts)
NR	40059	RHET	110	31	M	4.000	Written Communication I	T	04:35 pm-06:20 pm	22	0	22	0	0	0	0	0	0	Sarah J Goss (P)	08/22-12/14	ED 010	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	R	04:35 pm-06:20 pm	 	 	 	 	 	 	 	 	 	Sarah J Goss (P)	08/22-12/14	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
NR	40060	RHET	110	32	M	4.000	Written Communication I	MW	04:45 pm-06:25 pm	22	0	22	0	0	0	0	0	0	Kara J Knafelc (P)	08/22-12/14	LM 241A	In-Person Modality and Tuition (Liberal Arts)
NR	42279	RHET	110	33	M	4.000	Written Communication I	TR	12:45 pm-02:30 pm	22	0	22	0	0	0	0	0	0	Jonathan Hunt (P)	08/22-12/14	LM 354	In-Person Modality and Tuition (Liberal Arts)
NR	42331	RHET	110	34	M	4.000	Written Communication I	MW	01:00 pm-02:05 pm	22	0	22	0	0	0	0	0	0	Cathy Gabor (P)	08/22-12/14	LME 1223	Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Cathy Gabor (P)	08/22-12/14	RMT RMT	Hybrid Modality and Tuition (Liberal Arts)
NR	42332	RHET	110	35	M	4.000	Written Communication I	MW	02:15 pm-03:20 pm	22	0	22	0	0	0	0	0	0	Cathy Gabor (P)	08/22-12/14	LME 1223	Hybrid Modality and Tuition (Liberal Arts)
NR	40069	RHET	111	01	M	4.000	Public Spkng/Health Profession	MWF	09:15 am-10:20 am	22	0	22	20	0	20	0	0	0	Bryan Burton Whaley (P)	08/22-12/14	ED 103	Core A1 Public Speaking and In-Person Modality and Tuition (Liberal Arts)
NR	40070	RHET	120	01	M	4.000	Written Communication II	MWF	08:00 am-09:05 am	22	0	22	0	0	0	0	0	0	Veronica Xavier Andrew (P)	08/22-12/14	LM 152	Core A2 Rhetoric and Comp and In-Person Modality and Tuition (Liberal Arts)
NR	40071	RHET	120	02	M	4.000	Written Communication II	MWF	09:15 am-10:20 am	22	0	22	0	0	0	0	0	0	Veronica Xavier Andrew (P)	08/22-12/14	LM 152	Core A2 Rhetoric and Comp and In-Person Modality and Tuition (Liberal Arts)
NR	40072	RHET	120	05	M	4.000	Written Communication II	M	02:15 pm-03:20 pm	22	0	22	0	0	0	0	0	0	Brandon Vaden Janiak (P)	08/22-12/14	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	W	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	08/22-12/14	LM 350	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	08/25-08/25	LM 350	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	09/01-09/01	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	09/08-09/08	LM 350	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	09/15-09/15	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	09/22-09/22	LM 350	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	09/29-09/29	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	10/06-10/06	LM 350	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	10/13-10/13	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	10/20-10/20	LM 350	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	10/27-10/27	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	11/03-11/03	LM 350	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	11/10-11/10	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	11/17-11/17	LM 350	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	02:15 pm-03:20 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	12/01-12/01	LM 350	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
NR	40073	RHET	120	06	M	4.000	Written Communication II	M	01:00 pm-02:05 pm	22	0	22	0	0	0	0	0	0	Brandon Vaden Janiak (P)	08/22-12/14	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	W	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	08/22-12/14	LM 141A	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	08/25-08/25	LM 141A	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	09/01-09/01	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	09/08-09/08	LM 141A	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	09/15-09/15	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	09/22-09/22	LM 141A	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	09/29-09/29	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	10/06-10/06	LM 141A	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	10/13-10/13	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	10/20-10/20	LM 141A	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	10/27-10/27	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	11/03-11/03	LM 141A	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	11/10-11/10	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	11/17-11/17	LM 141A	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	F	01:00 pm-02:05 pm	 	 	 	 	 	 	 	 	 	Brandon Vaden Janiak (P)	12/01-12/01	LM 141A	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
NR	40074	RHET	120	07	M	4.000	Written Communication II	TR	02:40 pm-04:25 pm	22	0	22	0	0	0	0	0	0	Todd Christopher Lewis (P)	08/22-12/14	ED 307	Core A2 Rhetoric and Comp and In-Person Modality and Tuition (Liberal Arts)
NR	40075	RHET	120	08	M	4.000	Written Communication II	T	04:35 pm-06:20 pm	22	0	22	0	0	0	0	0	0	Todd Christopher Lewis (P)	08/22-12/14	ED 307	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	R	04:35 pm-06:20 pm	 	 	 	 	 	 	 	 	 	Todd Christopher Lewis (P)	08/22-12/14	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
NR	40076	RHET	125	01	M	4.000	MB Scholars: Wrtg/Spkg in Cmty	MWF	11:45 am-02:05 pm	20	0	20	0	0	0	0	0	0	David M Holler (P)	08/22-12/14	ED 309	In-Person Modality and Tuition (Liberal Arts)
C	40080	RHET	195	01	M	4.000	FYS: Sports Talk	MWF	10:30 am-11:35 am	0	0	0	0	0	0	0	0	0	John B Ryan (P)	08/22-12/14	LM 151	First-Year Seminar and In-Person Modality and Tuition (Liberal Arts)
C	40081	RHET	195	02	M	4.000	FYS:Podcasts: Eloquentia & Aud	MWF	02:15 pm-03:20 pm	0	0	0	0	0	0	0	0	0	Philip Choong (P)	08/22-12/14	LM 343	First-Year Seminar and In-Person Modality and Tuition (Liberal Arts)
C	40082	RHET	195	03	M	4.000	FYS: Language and Power	TR	12:45 pm-02:30 pm	0	0	0	0	0	0	0	0	0	Brian K Dempster (P)	08/22-12/14	ED 101	First-Year Seminar and In-Person Modality and Tuition (Liberal Arts)
C	40083	RHET	195	04	M	4.000	FYS: Women, Rhetoric, & Power	MWF	02:15 pm-03:20 pm	0	0	0	0	0	0	0	0	0	Melisa Garcia (P)	08/22-12/14	LM 345	First-Year Seminar and In-Person Modality and Tuition (Liberal Arts)
C	42109	RHET	195	05	M	4.000	FYS: Writing about Human Right	TR	09:55 am-11:40 am	0	0	0	0	0	0	0	0	0	Julie A Sullivan (P)	08/22-12/14	LM 346B	First-Year Seminar and In-Person Modality and Tuition (Liberal Arts)
NR	42280	RHET	202	01	M	4.000	Writing in the Arts	TR	04:35 pm-06:20 pm	22	0	22	0	0	0	0	0	0	Megan V Nicely (P), Patrick K McDonnell	08/22-12/14	TBA	Core A2 Rhetoric and Comp and Tuition (Liberal Arts)
NR	40084	RHET	203	01	M	4.000	Writing in Psychology	T	08:00 am-09:45 am	22	0	22	0	0	0	0	0	0	Lisa E Biesemeyer (P)	08/22-12/14	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	R	08:00 am-09:45 am	 	 	 	 	 	 	 	 	 	Lisa E Biesemeyer (P)	08/22-12/14	ED 307	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
NR	40085	RHET	203	02	M	4.000	Writing in Psychology	T	09:55 am-11:40 am	22	0	22	0	0	0	0	0	0	Lisa E Biesemeyer (P)	08/22-12/14	RMT RMT	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	R	09:55 am-11:40 am	 	 	 	 	 	 	 	 	 	Lisa E Biesemeyer (P)	08/22-12/14	ED 307	Core A2 Rhetoric and Comp and Hybrid Modality and Tuition (Liberal Arts)
NR	40086	RHET	203	03	M	4.000	Writing in Psychology	T	02:40 pm-04:25 pm	22	0	22	0	0	0	0	0	0	Doreen Ewert (P)	08/22-12/14	RMT RMT	Core A2 Rhetoric and Comp and In-Person Modality and Tuition (Liberal Arts)
 	 	 	 	 	 	 	 	R	02:40 pm-04:25 pm	 	 	 	 	 	 	 	 	 	Doreen Ewert (P)	08/22-12/14	ED 310	Core A2 Rhetoric and Comp and In-Person Modality and Tuition (Liberal Arts)
